Name,Position,Chromosome,Year,First author,Title,DOI
rs117,24930581,7,26.06.2012 00:00,Vishvanath Tiwari,Comparative Proteomics of Inner Membrane Fraction from Carbapenem-Resistant <i>Acinetobacter baumannii</i> with a Reference Strain,10.1371/journal.pone.0039451
rs1063380,12700090,9,22.03.2012 00:00,Jingjing Li,Evidence for Positive Selection on a Number of MicroRNA Regulatory Interactions during Recent Human Evolution,10.1371/journal.pgen.1002578
rs1800370,7520304,17,24.04.2012 00:00,Keith R. Loeb,"Analysis of Tp53 Codon 72 Polymorphisms, Tp53 Mutations, and HPV Infection in Cutaneous Squamous Cell Carcinomas",10.1371/journal.pone.0034422
rs1063355,32735692,6,28.06.2012 00:00,Fasil Tekola Ayele,Prediction of HLA Class II Alleles Using SNPs in an African Population,10.1371/journal.pone.0040206
rs10830963,92348358,11,02.07.2012 00:00,Shunyao Liao,Association of Genetic Variants of Melatonin Receptor 1B with Gestational Plasma Glucose Level and Risk of Glucose Intolerance in Pregnant Chinese Women,10.1371/journal.pone.0040113
rs10830963,92348358,11,29.06.2012 00:00,Katarzyna Linder,Allele Summation of Diabetes Risk Genes Predicts Impaired Glucose Tolerance in Female and Obese Individuals,10.1371/journal.pone.0038224
rs4986938,63769569,14,11.06.2012 00:00,Radia Boudjenah,Genetic Polymorphisms Influence the Ovarian Response to rFSH Stimulation in Patients Undergoing In Vitro Fertilization Programs with ICSI,10.1371/journal.pone.0038700
rs3858145,69681844,10,27.06.2012 00:00,Dan Cao,"<i>CDKN2B</i> Polymorphism Is Associated with Primary Open-Angle Glaucoma (POAG) in the Afro-Caribbean Population of Barbados, West Indies",10.1371/journal.pone.0039278
rs3213787,45500328,2,05.07.2012 00:00,Mitsuko Takamoto,Common Variants on Chromosome 9p21 Are Associated with Normal Tension Glaucoma,10.1371/journal.pone.0040107
rs393414,28629295,6,06.07.2012 00:00,Ivan Curjuric,Different Genes Interact with Particulate Matter and Tobacco Smoke Exposure in Affecting Lung Function Decline in the General Population,10.1371/journal.pone.0040175
rs10,92383888,7,14.06.2012 00:00,Hélène Bierne,Activation of Type III Interferon Genes by Pathogenic Bacteria in Infected Epithelial Cells and Mouse Placenta,10.1371/journal.pone.0039080
rs3077,33141000,6,21.06.2012 00:00,Nao Nishida,Genome-Wide Association Study Confirming Association of HLA-DP with Protection against Chronic Hepatitis B and Viral Clearance in Japanese and Korean,10.1371/journal.pone.0039175
rs9340799,152163381,6,10.07.2012 00:00,Anshika Srivastava,Significant Role of Estrogen and Progesterone Receptor Sequence Variants in Gallbladder Cancer Predisposition: A Multi-Analytical Strategy,10.1371/journal.pone.0040162
rs10954174,127683772,7,15.05.2012 00:00,Guoyan Liang,"Normal Leptin Expression, Lower Adipogenic Ability, Decreased Leptin Receptor and Hyposensitivity to Leptin in Adolescent Idiopathic Scoliosis",10.1371/journal.pone.0036648
rs2735940,1296486,5,11.07.2012 00:00,Sangmi Kim,Association between Genetic Variants in DNA and Histone Methylation and Telomere Length,10.1371/journal.pone.0040504
rs2292832,241044176,2,28.06.2012 00:00,Yin-Hung Chu,Impacts of MicroRNA Gene Polymorphisms on the Susceptibility of Environmental Factors Leading to Carcinogenesis in Oral Cancer,10.1371/journal.pone.0039777
rs6903608,32536263,6,10.07.2012 00:00,Xin Huang,HLA Associations in Classical Hodgkin Lymphoma: EBV Status Matters,10.1371/journal.pone.0039986
rs2046210,151948366,6,11.07.2012 00:00,Yonglan Zheng,"Microsatellites in the Estrogen Receptor (<i>ESR1</i>, <i>ESR2</i>) and Androgen Receptor (<i>AR</i>) Genes and Breast Cancer Risk in African American and Nigerian Women",10.1371/journal.pone.0040494
rs784133,116950833,6,20.03.2012 00:00,Ewa Ziętkiewicz,Mutations in Radial Spoke Head Genes and Ultrastructural Cilia Defects in East-European Cohort of Primary Ciliary Dyskinesia Patients,10.1371/journal.pone.0033667
rs9277535,33162839,6,12.07.2012 00:00,Shengping Li,GWAS Identifies Novel Susceptibility Loci on 6p21.32 and 21q21.3 for Hepatocellular Carcinoma in Chronic Hepatitis B Virus Carriers,10.1371/journal.pgen.1002791
rs900400,158281469,3,07.06.2012 00:00,Anokhi Ali Khan,The Interplay of Variants Near <i>LEKR</i> and <i>CCNL1</i> and Social Stress in Relation to Birth Size,10.1371/journal.pone.0038216
rs219780,37833307,21,01.03.2012 00:00,Yuji Urabe,"A Genome-Wide Association Study of Nephrolithiasis in the Japanese Population Identifies Novel Susceptible Loci at 5q35.3, 7p14.3, and 13q14.1",10.1371/journal.pgen.1002541
rs2228314,40606688,22,25.05.2012 00:00,Fotini Kostopoulou,Central Role of SREBP-2 in the Pathogenesis of Osteoarthritis,10.1371/journal.pone.0035753
rs709932,93918954,14,18.06.2012 00:00,Anna M. Fra,Three New Alpha1-Antitrypsin Deficiency Variants Help to Define a C-Terminal Region Regulating Conformational Change and Polymerization,10.1371/journal.pone.0038405
rs1625895,7518840,17,19.07.2012 00:00,Andrea D. Coviello,A Genome-Wide Association Meta-Analysis of Circulating Sex Hormone–Binding Globulin Reveals Multiple Loci Implicated in Sex Steroid Hormone Regulation,10.1371/journal.pgen.1002805
rs1800872,206946407,1,20.07.2012 00:00,Xiaoyan Liu,Association Study of Candidate Gene Polymorphisms with Amnestic Mild Cognitive Impairment in a Chinese Population,10.1371/journal.pone.0041198
rs5751876,23167301,22,22.06.2012 00:00,Benedikt Klauke,Affect-Modulated Startle: Interactive Influence of Catechol-<i>O</i>-Methyltransferase Val158Met Genotype and Childhood Trauma,10.1371/journal.pone.0039709
rs1057910,96731043,10,20.07.2012 00:00,Alberto M. Borobia,An Acenocoumarol Dosing Algorithm Using Clinical and Pharmacogenetic Data in Spanish Patients with Thromboembolic Disease,10.1371/journal.pone.0041360
rs2306283,21329738,12,11.07.2012 00:00,Sabina Mugusi,Liver Enzyme Abnormalities and Associated Risk Factors in HIV Patients on Efavirenz-Based HAART with or without Tuberculosis Co-Infection in Tanzania,10.1371/journal.pone.0040180
rs855791,35792882,22,16.07.2012 00:00,Meian He,Genetic Determinants for Body Iron Store and Type 2 Diabetes Risk in US Men and Women,10.1371/journal.pone.0040919
rs12526453,13035530,6,25.07.2012 00:00,Maria F. Hughes,Genetic Markers Enhance Coronary Risk Prediction in Men: The MORGAM Prospective Cohorts,10.1371/journal.pone.0040922
rs5128,116703640,11,25.07.2012 00:00,Carlos A. Rocco,Hypercholesterolemia Is Associated with the Apolipoprotein C-III (<i>APOC3</i>) Genotype in Children Receiving HAART: An Eight-Year Retrospective Study,10.1371/journal.pone.0039678
rs1861493,66837463,12,23.07.2012 00:00,Christine Miaskowski,Evidence of Associations between Cytokine Genes and Subjective Reports of Sleep Disturbance in Oncology Patients and Their Family Caregivers,10.1371/journal.pone.0040560
rs805305,31805366,6,27.04.2012 00:00,Francesco Andreozzi,A Functional Variant of the Dimethylarginine Dimethylaminohydrolase-2 Gene Is Associated with Insulin Sensitivity,10.1371/journal.pone.0036224
rs805305,31805366,6,12.03.2012 00:00,Scott L. Weiss,Pilot Study of the Association of the <i>DDAH2</i> −449G Polymorphism with Asymmetric Dimethylarginine and Hemodynamic Shock in Pediatric Sepsis,10.1371/journal.pone.0033355
rs1025689,53858762,3,27.04.2012 00:00,Amy R. Johnson,Choline Dehydrogenase Polymorphism rs12676 Is a Functional Variation and Is Associated with Changes in Human Sperm Cell Function,10.1371/journal.pone.0036047
rs6677604,194953541,1,21.06.2012 00:00,Krzysztof Kiryluk,Geographic Differences in Genetic Susceptibility to IgA Nephropathy: GWAS Replication Study and Geospatial Risk Analysis,10.1371/journal.pgen.1002765
rs1800449,121441107,5,23.07.2012 00:00,Yang Liu,Lysyl Oxidase Polymorphisms and Susceptibility to Osteosarcoma,10.1371/journal.pone.0041610
rs2000999,72108093,16,05.03.2012 00:00,Philippe Froguel,A Genome-Wide Association Study Identifies rs2000999 as a Strong Genetic Determinant of Circulating Haptoglobin Levels,10.1371/journal.pone.0032327
rs7720260,148556446,5,07.06.2012 00:00,David Ruau,Integrative Approach to Pain Genetics Identifies Pain Sensitivity Loci across Diseases,10.1371/journal.pcbi.1002538
rs1799964,31650287,6,13.07.2012 00:00,Peter D. Simpson,Functional Differences Exist between TNFα Promoters Encoding the Common −237G SNP and the Rarer HLA-B*5701-Linked A Variant,10.1371/journal.pone.0040100
rs2031920,135339845,10,17.07.2012 00:00,Xunyi Huang,Systematic Functional Characterization of Cytochrome <i>P450 2E1</i> Promoter Variants in the Chinese Han Population,10.1371/journal.pone.0040883
rs6552828,185725416,4,19.07.2012 00:00,Thomas Yvert,Acyl Coenzyme A Synthetase Long-Chain 1 (<i>ACSL1</i>) Gene Polymorphism (rs6552828) and Elite Endurance Athletic Status: A Replication Study,10.1371/journal.pone.0041268
rs1861972,154946754,7,19.07.2012 00:00,Jennifer Brielmaier,Autism-Relevant Social Abnormalities and Cognitive Deficits in <i>Engrailed-2</i> Knockout Mice,10.1371/journal.pone.0040914
rs708723,205739266,1,24.07.2012 00:00,Dena G. Hernandez,Genome Wide Assessment of Young Onset Parkinson’s Disease from Finland,10.1371/journal.pone.0041859
rs2800960,17457049,22,29.06.2012 00:00,Daniel W. H. Ho,Association of High Myopia with Crystallin Beta A4 (<i>CRYBA4</i>) Gene Polymorphisms in the Linkage-Identified <i>MYP6</i> Locus,10.1371/journal.pone.0040238
rs2199870,32881150,6,09.05.2012 00:00,Paola Raska,European American Stratification in Ovarian Cancer Case Control Data: The Utility of Genome-Wide Data for Inferring Ancestry,10.1371/journal.pone.0035235
rs1034948,30331349,X,02.08.2012 00:00,Yuqing Li,Genetic Variants in ER Cofactor Genes and Endometrial Cancer Risk,10.1371/journal.pone.0042445
rs513349,33649697,6,20.06.2012 00:00,Somanath Bhat,The Effect of Input DNA Copy Number on Genotype Call and Characterising SNP Markers in the Humpback Whale Genome Using a Nanofluidic Array,10.1371/journal.pone.0039181
rs1130409,20925154,14,27.02.2012 00:00,C. George Priya Doss,Investigating the Structural Impacts of I64T and P311S Mutations in APE1-DNA Complex: A Molecular Dynamics Approach,10.1371/journal.pone.0031677
rs1130409,20925154,14,05.07.2012 00:00,Hongping Yu,Correlation between Base-Excision Repair Gene Polymorphisms and Levels of In-Vitro BPDE–Induced DNA Adducts in Cultured Peripheral Blood Lymphocytes,10.1371/journal.pone.0040131
rs5918294,41969485,X,29.05.2012 00:00,Bridget H. Maher,An X Chromosome Association Scan of the Norfolk Island Genetic Isolate Provides Evidence for a Novel Migraine Susceptibility Locus at Xq12,10.1371/journal.pone.0037903
rs17587,32933068,6,12.03.2012 00:00,Danmei Wang,Association of LMP/TAP Gene Polymorphisms with Tuberculosis Susceptibility in Li Population in China,10.1371/journal.pone.0033051
rs3732379,39307256,3,03.08.2012 00:00,Jeffrey J. W. Verschuren,Systematic Testing of Literature Reported Genetic Variation Associated with Coronary Restenosis: Results of the GENDER Study,10.1371/journal.pone.0042401
rs10318,30813271,15,27.07.2012 00:00,Janelle M. Hoskins,"Association of Eleven Common, Low-Penetrance Colorectal Cancer Susceptibility Genetic Variants at Six Risk Loci with Clinical Outcome",10.1371/journal.pone.0041954
rs9922666,29606126,16,01.08.2012 00:00,Yi-Chung Lee,<i>PRRT2</i> Mutations in Paroxysmal Kinesigenic Dyskinesia with Infantile Convulsions in a Taiwanese Cohort,10.1371/journal.pone.0038543
rs10065172,150208191,5,06.08.2012 00:00,Mario Songane,Polymorphisms in Autophagy Genes and Susceptibility to Tuberculosis,10.1371/journal.pone.0041618
rs12210810,118653204,6,09.08.2012 00:00,Christy L. Avery,Fine-Mapping and Initial Characterization of QT Interval Loci in African Americans,10.1371/journal.pgen.1002870
rs12924903,30836471,16,29.03.2012 00:00,William R. Swindell,Heterogeneity of Inflammatory and Cytokine Networks in Chronic Plaque Psoriasis,10.1371/journal.pone.0034594
rs927924,39883468,13,28.06.2012 00:00,Alexandra Dumitriu,Gene Expression Profiles in Parkinson Disease Prefrontal Cortex Implicate <i>FOXO1</i> and Genes under Its Transcriptional Regulation,10.1371/journal.pgen.1002794
rs17509082,120714942,7,05.07.2012 00:00,Carolina Medina-Gomez,Meta-Analysis of Genome-Wide Scans for Total Body BMD in Children and Adults Reveals Allelic Heterogeneity and Age-Specific Effects at the <i>WNT16</i> Locus,10.1371/journal.pgen.1002718
rs13266634,118253964,8,19.07.2012 00:00,Lynley D. Pound,The Physiological Effects of Deleting the Mouse <i>Slc30a8</i> Gene Encoding Zinc Transporter-8 Are Influenced by Gender and Genetic Background,10.1371/journal.pone.0040972
rs734351,2156213,11,05.06.2012 00:00,Benedetta Izzi,Methylation Defect in Imprinted Genes Detected in Patients with an Albright's Hereditary Osteodystrophy Like Phenotype and Platelet Gs Hypofunction,10.1371/journal.pone.0038579
rs2200733,111710169,4,23.07.2012 00:00,Annukka M. Lahtinen,Common Genetic Variants Associated with Sudden Cardiac Death: The FinSCDgen Study,10.1371/journal.pone.0041675
rs33996649,114196212,1,03.08.2012 00:00,Yali Cao,High Basal Activity of the PTPN22 Gain-of-Function Variant Blunts Leukocyte Responsiveness Negatively Affecting IL-10 Production in ANCA Vasculitis,10.1371/journal.pone.0042783
rs11140096,85255854,9,21.06.2012 00:00,Tábita Hünemeier,Evolutionary Responses to a Constructed Niche: Ancient Mesoamericans as a Model of Gene-Culture Coevolution,10.1371/journal.pone.0038862
rs708274,56660906,16,13.08.2012 00:00,Rajeshwar N. Sharan,Association of Betel Nut with Carcinogenesis: Revisit with a Clinical Perspective,10.1371/journal.pone.0042759
rs10491334,110800303,5,10.04.2012 00:00,Richard A. Kerber,A Genome-Wide Study Replicates Linkage of 3p22-24 to Extreme Longevity in Humans and Identifies Possible Additional Loci,10.1371/journal.pone.0034746
rs1800629,31651010,6,13.08.2012 00:00,Narjara de Oliveira Boechat,Interaction between Smoking and HLA-DRB1*04 Gene Is Associated with a High Cardiovascular Risk in Brazilian Amazon Patients with Rheumatoid Arthritis,10.1371/journal.pone.0041588
rs7085458,83990316,10,10.05.2012 00:00,Clara Sze-Man Tang,Genome-Wide Copy Number Analysis Uncovers a New HSCR Gene: <i>NRG3</i>,10.1371/journal.pgen.1002687
rs11575812,123371049,4,29.03.2012 00:00,Constantin Fesel,"Compensatory T-Cell Regulation in Unaffected Relatives of SLE Patients, and Opposite IL-2/CD25-Mediated Effects Suggested by Coreferentiality Modeling",10.1371/journal.pone.0033992
rs8073909,52679180,17,18.04.2012 00:00,Rita P. S. Middelberg,Evidence of Differential Allelic Effects between Adolescents and Adults for Plasma High-Density Lipoprotein,10.1371/journal.pone.0035605
rs11597689,88639156,10,23.07.2012 00:00,Shu-Pin Huang,"Genetic Variants in <i>CASP3</i>, <i>BMP5</i>, and <i>IRS2</i> Genes May Influence Survival in Prostate Cancer Patients Receiving Androgen-Deprivation Therapy",10.1371/journal.pone.0041219
rs701848,89716725,10,18.07.2012 00:00,Jiawei Chen,Genetic Variations in a PTEN/AKT/mTOR Axis and Prostate Cancer Risk in a Chinese Population,10.1371/journal.pone.0040817
rs1234315,171445086,1,03.08.2012 00:00,Yuan Weiguang,Association of OX40L Polymorphisms with Sporadic Breast Cancer in Northeast Chinese Han Population,10.1371/journal.pone.0041277
rs560887,169763148,2,16.08.2012 00:00,Michael Inouye,Novel Loci for Metabolic Networks and Multi-Tissue Expression Studies Reveal Genes for Atherosclerosis,10.1371/journal.pgen.1002907
rs1476517,111285062,7,18.06.2012 00:00,Yan Lu,A Novel Autosomal Dominant Inclusion Body Myopathy Linked to 7q22.1-31.1,10.1371/journal.pone.0039288
rs7738656,121714848,6,21.02.2012 00:00,Frank Konietschke,Nonparametric Evaluation of Quantitative Traits in Population-Based Association Studies when the Genetic Model is Unknown,10.1371/journal.pone.0031242
rs2070724,131849971,5,06.08.2012 00:00,Shiping Ding,Tagging Single Nucleotide Polymorphisms in the <i>IRF1</i> and <i>IRF8</i> Genes and Tuberculosis Susceptibility,10.1371/journal.pone.0042104
rs840689,177681782,2,06.08.2012 00:00,Jee Hwan Kim,Association between FGFR1OP2/wit3.0 Polymorphisms and Residual Ridge Resorption of Mandible in Korean Population,10.1371/journal.pone.0042734
rs2059254,68817439,16,03.08.2012 00:00,Lai Fun Thean,Association of Caucasian-Identified Variants with Colorectal Cancer Risk in Singapore Chinese,10.1371/journal.pone.0042407
rs17701996,135295236,5,15.06.2012 00:00,Robert Keers,Reduced Anxiety and Depression-Like Behaviours in the Circadian Period Mutant Mouse Afterhours,10.1371/journal.pone.0038263
rs4919510,102724768,10,11.05.2012 00:00,Bríd M. Ryan,rs4919510 in <i>hsa-mir-608</i> Is Associated with Outcome but Not Risk of Colorectal Cancer,10.1371/journal.pone.0036306
rs10274324,120686577,7,05.07.2012 00:00,Hou-Feng Zheng,"<i>WNT16</i> Influences Bone Mineral Density, Cortical Bone Thickness, Bone Strength, and Osteoporotic Fracture Risk",10.1371/journal.pgen.1002745
rs1042522,7520197,17,19.07.2012 00:00,Carolina Cavaliéri Gomes,Assessment of <i>TP53</i> Mutations in Benign and Malignant Salivary Gland Neoplasms,10.1371/journal.pone.0041261
rs2046210,151948366,6,07.08.2012 00:00,Rebecca Hein,Comparison of 6q25 Breast Cancer Hits from Asian and European Genome Wide Association Studies in the Breast Cancer Association Consortium (BCAC),10.1371/journal.pone.0042380
rs7903146,114748339,10,20.08.2012 00:00,Pablo Perez-Martinez,Effects of rs7903146 Variation in the <i>Tcf7l2</i> Gene in the Lipid Metabolism of Three Different Populations,10.1371/journal.pone.0043390
rs1061170,194925860,1,14.08.2012 00:00,Han Chen,Association between Variant Y402H in Age-Related Macular Degeneration (AMD) Susceptibility Gene <i>CFH</i> and Treatment Response of AMD: A Meta-Analysis,10.1371/journal.pone.0042464
